postcode,lat,lon,sub_category
DN18 6LD,53.682627,-0.436007,SMART_TO_SMART_MEX
PL16 0HQ,50.619918,-4.274424,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DL14 6DT,54.655433,-1.671436,TRAD_TO_SMART_MEX
TR12 6LA,50.091753,-5.138354,POWER_CYCLE
BA12 0DG,51.209881,-2.161428,METER_REMOVAL
WV6 7PB,52.595728,-2.193528,TRAD_TO_SMART_MEX
G63 9EW,55.981324,-4.310155,COMMS_HUB_REPLACEMENT
AB56 5RA,57.662702,-3.015885,TRAD_TO_SMART_MEX
LL30 3NW,53.318279,-3.774763,POWER_CYCLE
PE25 3TJ,53.119003,0.333336,NEW_CONNECTION
NG23 7RG,53.14413,-0.759079,TRACE_AND_LABEL
TS17 0BT,54.536589,-1.300532,POWER_CYCLE
OX18 1GF,51.769913,-1.589149,NEW_CONNECTION
IV52 8TJ,57.341584,-5.647411,POWER_CYCLE
G65 9UN,55.979436,-4.061659,SMART_TO_SMART_MEX
YO22 4NZ,54.473149,-0.619308,TRAD_TO_SMART_MEX
DE3 0SA,52.917992,-1.544763,COMMS_HUB_REPLACEMENT
SS6 9LD,51.596249,0.603803,TRAD_TO_SMART_MEX
PL23 1ET,50.33289,-4.642367,SMART_TO_SMART_MEX
SA73 1AB,51.720296,-5.022486,METER_MOVE
IV12 5LF,57.592546,-3.83323,SMART_TO_SMART_MEX
BA4 6JY,51.149349,-2.506941,POWER_CYCLE
AB44 1NB,57.669096,-2.49158,POWER_CYCLE
PR3 2QH,53.883245,-2.578093,SMART_TO_SMART_MEX
RH7 6AW,51.162314,0.004955,SMART_TO_SMART_MEX
BS10 7GX,51.521583,-2.622178,THREE_PHASE
SK11 8QS,53.254051,-2.149126,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DN21 1WA,53.403104,-0.759003,SMART_TO_SMART_MEX
EH24 9AH,55.850109,-3.136914,SMART_TO_SMART_MEX
DD5 2RU,56.467576,-2.8674,METER_REMOVAL
RG29 1SX,51.219012,-0.945568,SMART_TO_SMART_MEX
SK10 4AX,53.292443,-2.168792,SMART_TO_SMART_MEX
WF15 8DN,53.710793,-1.725392,SMART_TO_SMART_MEX
SK22 1BS,53.377734,-1.963899,POWER_CYCLE
DD10 0DE,56.778848,-2.418362,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH42 1ZP,55.993779,-2.50191,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SG14 2QN,51.825106,-0.126102,TRAD_TO_SMART_MEX
NE38 7EA,54.893458,-1.512922,SMART_TO_SMART_MEX
DL14 9FF,54.638076,-1.708496,POWER_CYCLE
N8 8HD,51.579354,-0.125331,COMMS_HUB_REPLACEMENT
CR8 1EA,51.330386,-0.100895,POWER_CYCLE
BA4 6DA,51.168902,-2.449457,TRAD_TO_SMART_MEX
IV28 3XA,57.987785,-4.154509,COMMS_HUB_REPLACEMENT
LL28 4LA,53.316202,-3.755824,SMART_TO_SMART_MEX
LA4 5LU,54.072299,-2.85992,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
IG10 4RA,51.641523,0.045651,SMART_TO_SMART_MEX
DN14 7RB,53.749074,-0.865471,COMMS_HUB_REPLACEMENT
DG2 8DA,54.976745,-3.618214,TRAD_TO_SMART_MEX
EC2Y 8DE,51.52069,-0.095972,THREE_PHASE
KT12 3QT,51.388421,-0.380253,POWER_CYCLE
TD15 1PB,55.776769,-2.024748,POWER_CYCLE
SA38 9QB,52.086685,-4.499671,SMART_TO_SMART_MEX
LE17 5DG,52.483236,-1.25334,SMART_TO_SMART_MEX
KY16 8LZ,56.280426,-2.756866,SMART_TO_SMART_MEX
GL7 2JA,51.729286,-1.973876,POWER_CYCLE
BA5 3NG,51.211154,-2.63194,TRAD_TO_SMART_MEX
RH16 4NP,50.990331,-0.109137,TRAD_TO_SMART_MEX
AB24 1TB,57.165691,-2.089699,NEW_CONNECTION
LL53 6HU,52.933169,-4.517068,TRAD_TO_SMART_MEX
NE33 5JY,54.980155,-1.439294,NEW_CONNECTION
NR12 9LL,52.770797,1.479934,TRAD_TO_SMART_MEX
IV30 8PW,57.634471,-3.211754,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DL15 8JR,54.696367,-1.745719,POWER_CYCLE
RH14 9HZ,51.020751,-0.469796,TRAD_TO_SMART_MEX
BS9 3PA,51.495199,-2.622969,TRAD_TO_SMART_MEX
SE18 3UB,51.480092,0.071976,MEDIUM_PRESSURE
G41 1HP,55.853011,-4.278294,POWER_CYCLE
S72 0AB,53.554411,-1.351228,THREE_PHASE
S75 4ES,53.564933,-1.575022,POWER_CYCLE
CM24 8ES,51.897117,0.194163,POWER_CYCLE
DY11 6JJ,52.37854,-2.278602,SMART_TO_SMART_MEX
CB11 3QY,51.984641,0.214779,SMART_TO_SMART_MEX
TN27 0SL,51.175426,0.7518,POWER_CYCLE
LS2 7FA,53.79808,-1.532442,TRAD_TO_SMART_MEX
CF63 2PJ,51.417648,-3.240241,POWER_CYCLE
EH35 5NB,55.911673,-2.951496,SMART_TO_SMART_MEX
DA8 1EP,51.477312,0.159251,MEDIUM_PRESSURE
SW20 9LS,51.401724,-0.233606,POWER_CYCLE
B32 3TW,52.444407,-1.994866,TRAD_TO_SMART_MEX
SK7 1PJ,53.347821,-2.169522,TRAD_TO_SMART_MEX
DN8 5NX,53.604769,-0.955436,POWER_CYCLE
AB52 6SA,57.348075,-2.543976,TRAD_TO_SMART_MEX
PL15 9QL,50.579434,-4.368287,SMART_TO_SMART_MEX
WA12 9TE,53.455659,-2.616572,COMMS_HUB_REPLACEMENT
CF82 7QB,51.639022,-3.223772,TRACE_AND_LABEL
BL4 9AY,53.545508,-2.396033,POWER_CYCLE
KY10 3FL,56.225467,-2.689535,COMMS_HUB_REPLACEMENT
M4 4BL,53.490743,-2.240237,POWER_CYCLE
B49 6NU,52.191703,-1.819897,COMMS_HUB_REPLACEMENT
AB41 9JD,57.364396,-2.072468,TRAD_TO_SMART_MEX
SW6 5BW,51.478478,-0.203607,TRAD_TO_SMART_MEX
TN12 6GE,51.171309,0.378583,SMART_TO_SMART_MEX
PO33 4JF,50.728646,-1.232277,SMART_TO_SMART_MEX
AB41 9JD,57.364396,-2.072468,POWER_CYCLE
EX34 9SE,51.200589,-4.061828,POWER_CYCLE
PA6 7AX,55.881108,-4.542122,SMART_TO_SMART_MEX
NE20 9JF,55.031969,-1.761983,MEDIUM_PRESSURE
YO8 5ZU,53.796185,-1.023225,TRAD_TO_SMART_MEX
TQ7 3EH,50.256093,-3.832783,POWER_CYCLE
G71 8NF,55.799271,-4.062648,TRAD_TO_SMART_MEX
SL6 4DG,51.518918,-0.730854,MEDIUM_PRESSURE
CO16 9NH,51.83971,1.143787,TRAD_TO_SMART_MEX
WF2 0EG,53.686466,-1.520743,POWER_CYCLE
ML5 4EU,55.852108,-4.019787,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EX11 1HX,50.749662,-3.274552,NEW_CONNECTION
WA16 8LY,53.297825,-2.362889,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH15 1DY,55.958018,-3.119942,POWER_CYCLE
DD11 3FE,56.564357,-2.615485,SMART_TO_SMART_MEX
PL23 1LX,50.340243,-4.627329,TRACE_AND_LABEL
BN18 0UA,50.825972,-0.612554,POWER_CYCLE
KT12 3FD,51.384454,-0.401828,POWER_CYCLE
BS20 7NE,51.486483,-2.748135,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PH33 7BA,56.835068,-5.100718,SMART_TO_SMART_MEX
LE8 0SN,52.542801,-1.002629,METER_REMOVAL
G12 9AT,55.878672,-4.295098,TRAD_TO_SMART_MEX
KA23 9BE,55.697579,-4.856147,TRAD_TO_SMART_MEX
EH54 5FG,55.916507,-3.500242,SMART_TO_SMART_MEX
EH42 1ZR,55.992436,-2.50287,TRAD_TO_SMART_MEX
AB15 9DT,57.112182,-2.202734,TRAD_TO_SMART_MEX
BR2 7NW,51.381655,0.011106,TRAD_TO_SMART_MEX
N12 0QA,51.608281,-0.166845,COMMS_HUB_REPLACEMENT
TQ12 1RR,50.535963,-3.635861,SMART_TO_SMART_MEX
EX33 2DS,51.097929,-4.157065,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
M34 2FN,53.448656,-2.141075,POWER_CYCLE
KY1 2AL,56.121988,-3.139807,POWER_CYCLE
PH6 2ED,56.372238,-3.98631,POWER_CYCLE
BB18 5JX,53.922897,-2.192799,TRAD_TO_SMART_MEX
KA8 0AD,55.466567,-4.626926,SMART_TO_SMART_MEX
S65 4LS,53.44075,-1.255558,TRAD_TO_SMART_MEX
AB16 5NS,57.158873,-2.161033,TRAD_TO_SMART_MEX
TA3 5TB,51.026198,-3.037802,POWER_CYCLE
BA11 2FA,51.236254,-2.322547,SMART_TO_SMART_MEX
DG13 0AX,55.151816,-3.00558,POWER_CYCLE
SK22 3BT,53.368544,-2.003958,POWER_CYCLE
CO3 9BG,51.884879,0.850423,TRAD_TO_SMART_MEX
E18 1JZ,51.591983,0.032192,POWER_CYCLE
BA2 8QS,51.323679,-2.371939,ISOLATOR_SWITCH
DT11 7EY,50.859204,-2.161292,COMMS_HUB_REPLACEMENT
KA13 6DH,55.664989,-4.710978,MEDIUM_PRESSURE
CT18 7RW,51.118419,1.162383,SMART_TO_SMART_MEX
TF1 2GP,52.696764,-2.526816,COMMS_HUB_REPLACEMENT
IV8 8PF,57.569112,-4.26723,NEW_CONNECTION
EH12 8JZ,55.942537,-3.310219,TRAD_TO_SMART_MEX
HU13 0SP,53.724303,-0.436916,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SM1 4QU,51.363552,-0.187268,TRAD_TO_SMART_MEX
SK11 0AX,53.238847,-2.090785,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
G78 2BG,55.793465,-4.398454,MEDIUM_PRESSURE
NG14 7DE,53.013709,-1.030813,POWER_CYCLE
CV34 5JW,52.298248,-1.588402,POWER_CYCLE
EH12 6BN,55.950426,-3.236338,TRAD_TO_SMART_MEX
N3 1SX,51.598283,-0.200602,POWER_CYCLE
TW18 4XT,51.437289,-0.516387,TRAD_TO_SMART_MEX
BN15 8LW,50.82283,-0.309434,POWER_CYCLE
TN35 5QJ,50.87381,0.601104,POWER_CYCLE
WF12 0PJ,53.660197,-1.633716,NEW_CONNECTION
MK18 3RH,51.943359,-0.885521,TRAD_TO_SMART_MEX
L35 7LS,53.425421,-2.779612,POWER_CYCLE
CB3 9NP,52.179135,0.08951,SMART_TO_SMART_MEX
EX16 4LU,50.912265,-3.445974,TRAD_TO_SMART_MEX
G67 4NT,55.934217,-4.011283,NEW_CONNECTION
CA12 5SA,54.617824,-3.204171,SMART_TO_SMART_MEX
PH2 7HH,56.404535,-3.423574,POWER_CYCLE
TA24 8HB,51.211218,-3.58937,SMART_TO_SMART_MEX
PO34 5HD,50.720961,-1.111539,COMMS_HUB_REPLACEMENT
B16 0RX,52.479797,-1.945639,SMART_TO_SMART_MEX
LE12 8GQ,52.759293,-1.148293,TRAD_TO_SMART_MEX
TA23 0TQ,51.17874,-3.30705,POWER_CYCLE
CO3 4QJ,51.880744,0.866392,POWER_CYCLE
MK2 2FB,51.996168,-0.727907,POWER_CYCLE
EC1V 2NR,51.526336,-0.088139,NEW_CONNECTION
EH11 1EY,55.937826,-3.221257,POWER_CYCLE
WD4 8SG,51.712301,-0.441344,NEW_CONNECTION
KT10 0EY,51.359582,-0.32781,TRAD_TO_SMART_MEX
B17 0JJ,52.452352,-1.947718,TRAD_TO_SMART_MEX
HS9 5UT,56.988093,-7.414967,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NE69 7BY,55.606191,-1.715253,TRACE_AND_LABEL
AB51 0AD,57.345206,-2.317455,TRAD_TO_SMART_MEX
LE67 5FY,52.741441,-1.365391,SMART_TO_SMART_MEX
DL8 4BD,54.257151,-1.903353,COMMS_HUB_REPLACEMENT
OL15 0DD,53.629664,-2.103557,SMART_TO_SMART_MEX
WR14 4BW,52.114145,-2.348783,POWER_CYCLE
PO13 9XF,50.804254,-1.166227,NEW_CONNECTION
DD5 4AY,56.482499,-2.813038,TRAD_TO_SMART_MEX
NN18 9HU,52.475669,-0.720339,SMART_TO_SMART_MEX
M32 8PU,53.445096,-2.297251,POWER_CYCLE
PH1 4HH,56.535698,-3.472218,COMMS_HUB_REPLACEMENT
CO9 2JZ,51.943945,0.640924,POWER_CYCLE
SY4 1DF,52.771123,-2.917547,SMART_TO_SMART_MEX
BB7 2AU,53.877646,-2.382603,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SY24 5AF,52.456953,-3.996797,SMART_TO_SMART_MEX
W11 3NG,51.509975,-0.199256,SMART_TO_SMART_MEX
B17 8ER,52.47886,-1.962852,TRACE_AND_LABEL
NG10 4DL,52.907528,-1.295953,TRAD_TO_SMART_MEX
AB10 7NX,57.127366,-2.133989,SMART_TO_SMART_MEX
PO41 0TA,50.690879,-1.453069,POWER_CYCLE
TD1 2DZ,55.610901,-2.783268,COMMS_HUB_REPLACEMENT
NR12 8EF,52.721639,1.427377,TRAD_TO_SMART_MEX
CA1 2DF,54.890992,-2.916627,TRACE_AND_LABEL
WD3 3BE,51.641192,-0.45559,THREE_PHASE
WF3 3TL,53.717854,-1.484292,POWER_CYCLE
HX2 8TL,53.734824,-1.892743,TRAD_TO_SMART_MEX
PL30 3HH,50.58111,-4.791478,TRAD_TO_SMART_MEX
SG6 1AG,51.99298,-0.210078,SMART_TO_SMART_MEX
N1 5DS,51.535226,-0.086267,POWER_CYCLE
DD11 4SF,56.636658,-2.669695,SMART_TO_SMART_MEX
TN22 5LQ,50.96492,0.106447,TRAD_TO_SMART_MEX
AB53 8DD,57.483627,-2.45276,COMMS_HUB_REPLACEMENT
NP18 2DT,51.592698,-2.895983,SMART_TO_SMART_MEX
HA3 9SA,51.584823,-0.284782,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW10 0AU,51.485265,-0.178888,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SK4 3QG,53.423062,-2.199948,TRACE_AND_LABEL
GL5 5PN,51.722689,-2.229743,SMART_TO_SMART_MEX
NW5 2AJ,51.545927,-0.137681,SMART_TO_SMART_MEX
NE13 7AA,55.05911,-1.677221,METER_REMOVAL
PE15 0WQ,52.499531,0.062112,MEDIUM_PRESSURE
EN9 3YX,51.676939,0.002653,POWER_CYCLE
AB32 6XF,57.154832,-2.290063,THREE_PHASE
CA10 1TX,54.675265,-2.563007,TRACE_AND_LABEL
WS7 1LU,52.688635,-1.939472,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW3 5TB,51.486081,-0.164981,TRAD_TO_SMART_MEX
HP22 7AZ,51.823741,-0.775434,MEDIUM_PRESSURE
TR20 8NF,50.178749,-5.502818,SMART_TO_SMART_MEX
S32 3YJ,53.267981,-1.624719,TRAD_TO_SMART_MEX
WN7 4JS,53.494657,-2.527255,SMART_TO_SMART_MEX
EX23 0LA,50.730302,-4.624897,THREE_PHASE
TA24 8AQ,51.204863,-3.49148,TRAD_TO_SMART_MEX
NG5 2BU,52.966116,-1.152883,TRAD_TO_SMART_MEX
LE8 4FU,52.576219,-1.159282,SMART_TO_SMART_MEX
SA41 3RJ,51.976272,-4.645509,SMART_TO_SMART_MEX
YO30 7BF,53.966034,-1.08941,POWER_CYCLE
EH22 2FN,55.895567,-3.038185,TRAD_TO_SMART_MEX
BB11 5HR,53.775923,-2.261135,COMMS_HUB_REPLACEMENT
TQ6 0LG,50.330253,-3.615595,METER_REMOVAL
PE30 2AG,52.759052,0.400098,SMART_TO_SMART_MEX
TR15 2JL,50.229663,-5.21972,TRAD_TO_SMART_MEX
SA73 1AB,51.720296,-5.022486,ISOLATOR_SWITCH
LA5 0AA,54.20131,-2.835541,POWER_CYCLE
RG14 6PH,51.37338,-1.345171,SMART_TO_SMART_MEX
KT3 5HP,51.399691,-0.265479,SMART_TO_SMART_MEX
RH19 3UR,51.127332,0.005884,TRAD_TO_SMART_MEX
DD8 4RQ,56.736167,-3.047586,TRAD_TO_SMART_MEX
TQ7 4HA,50.320406,-3.917271,TRAD_TO_SMART_MEX
AB41 6FF,57.323561,-2.005082,NEW_CONNECTION
HD8 9TS,53.594924,-1.610953,POWER_CYCLE
WA3 3QN,53.477797,-2.608109,SMART_TO_SMART_MEX
EH39 5EX,56.063271,-2.792536,POWER_CYCLE
MK40 4FE,52.134113,-0.516196,TRAD_TO_SMART_MEX
EH8 7DQ,55.954642,-3.151812,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
NE63 9DJ,55.183599,-1.560916,TRAD_TO_SMART_MEX
NR19 1UJ,52.664029,0.927108,ISOLATOR_SWITCH
EH9 2QX,55.933948,-3.195234,SMART_TO_SMART_MEX
NG13 0ER,52.945374,-0.79814,POWER_CYCLE
L40 4BQ,53.598169,-2.803083,THREE_PHASE
G11 7SJ,55.873686,-4.314691,POWER_CYCLE
KW3 6BD,58.341933,-3.261709,TRAD_TO_SMART_MEX
DL13 2UB,54.746095,-2.003401,SMART_TO_SMART_MEX
BH22 9TP,50.81163,-1.898607,SMART_TO_SMART_MEX
PR9 0JS,53.656739,-2.993598,TRAD_TO_SMART_MEX
EH12 7AX,55.941479,-3.268394,POWER_CYCLE
KW17 2QR,58.961864,-2.868272,SMART_TO_SMART_MEX
MK43 7SF,52.17072,-0.524649,TRAD_TO_SMART_MEX
B75 7EA,52.561776,-1.793222,TRAD_TO_SMART_MEX
KT4 7RW,51.383483,-0.257944,POWER_CYCLE
M25 0NT,53.525846,-2.271597,SMART_TO_SMART_MEX
CW2 6XL,53.080648,-2.453405,METER_REMOVAL
WF4 6BJ,53.665567,-1.548237,SMART_TO_SMART_MEX
LA18 4ET,54.196267,-3.288296,SMART_TO_SMART_MEX
GU1 2JW,51.243624,-0.550728,TRAD_TO_SMART_MEX
BN16 2SX,50.808669,-0.487307,SMART_TO_SMART_MEX
TA2 6QJ,51.025239,-3.14382,POWER_CYCLE
BN42 4LG,50.838424,-0.227729,POWER_CYCLE
EH21 8RG,55.93604,-3.09237,POWER_CYCLE
LN12 2EA,53.33158,0.265924,POWER_CYCLE
PO33 1DR,50.72116,-1.149994,TRACE_AND_LABEL
AB56 4JP,57.704129,-2.859781,TRAD_TO_SMART_MEX
YO16 6QX,54.093265,-0.185755,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW19 2FT,51.414658,-0.188468,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SA46 0EH,52.237311,-4.259324,NEW_CONNECTION
DN5 7LQ,53.511549,-1.187169,POWER_CYCLE
LA11 7AW,54.180079,-2.926814,POWER_CYCLE
DA1 4LG,51.454348,0.19005,TRAD_TO_SMART_MEX
TQ6 0JS,50.339579,-3.586241,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PE24 4NA,53.106901,0.221507,SMART_TO_SMART_MEX
CR8 1JB,51.342064,-0.103413,TRACE_AND_LABEL
BS10 5BJ,51.49433,-2.598225,POWER_CYCLE
PA31 8SW,56.089063,-5.559424,MEDIUM_PRESSURE
SW17 8SW,51.432911,-0.15943,TRAD_TO_SMART_MEX
HU3 2NE,53.740717,-0.355004,TRAD_TO_SMART_MEX
KT6 4EX,51.397713,-0.309823,THREE_PHASE
IV32 7NU,57.663545,-3.112387,TRAD_TO_SMART_MEX
KY8 5SU,56.216612,-3.049267,SMART_TO_SMART_MEX
TN31 7HE,50.949745,0.734414,SMART_TO_SMART_MEX
RH8 0SZ,51.248767,0.031927,TRAD_TO_SMART_MEX
LA4 6NG,54.065647,-2.830644,SMART_TO_SMART_MEX
W9 3QJ,51.52566,-0.204706,TRAD_TO_SMART_MEX
EH7 4HB,55.964689,-3.196022,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
BA5 1TS,51.204112,-2.659842,SMART_TO_SMART_MEX
SL7 1RJ,51.566426,-0.774053,POWER_CYCLE
NG34 8EL,53.038722,-0.458126,POWER_CYCLE
B74 3UT,52.597163,-1.86158,SMART_TO_SMART_MEX
AB53 5SE,57.624509,-2.344463,TRAD_TO_SMART_MEX
NE13 7NU,55.051708,-1.669139,SMART_TO_SMART_MEX
GL6 6BD,51.76451,-2.232346,TRACE_AND_LABEL
PR3 1PW,53.911865,-2.78167,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
BR4 9DW,51.366531,0.015227,THREE_PHASE
BS16 1RA,51.496453,-2.540402,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DD9 6UE,56.682406,-2.597312,POWER_CYCLE
NN29 7AT,52.280922,-0.635949,TRAD_TO_SMART_MEX
GU51 3XX,51.279535,-0.839704,SMART_TO_SMART_MEX
M30 8HG,53.491615,-2.373374,TRAD_TO_SMART_MEX
ME3 9GF,51.426061,0.564392,TRAD_TO_SMART_MEX
SW14 8BJ,51.457334,-0.266727,COMMS_HUB_REPLACEMENT
KW14 8YE,58.643315,-3.33891,SMART_TO_SMART_MEX
WR5 3GB,52.181802,-2.22093,POWER_CYCLE
SS5 4SZ,51.59903,0.631934,SMART_TO_SMART_MEX
PH15 2EZ,56.626152,-3.845271,SMART_TO_SMART_MEX
M15 4QE,53.471829,-2.249318,SMART_TO_SMART_MEX
GU2 4PE,51.233957,-0.587923,SMART_TO_SMART_MEX
PA7 5LW,55.895037,-4.499238,THREE_PHASE
SW20 8QH,51.412033,-0.216082,TRAD_TO_SMART_MEX
SL4 3LE,51.475039,-0.613452,TRACE_AND_LABEL
AB51 4TD,57.291756,-2.387983,SMART_TO_SMART_MEX
L34 0EH,53.449254,-2.850202,POWER_CYCLE
EX32 0ND,51.06078,-3.998623,SMART_TO_SMART_MEX
DD11 5JU,56.574138,-2.572724,SMART_TO_SMART_MEX
M41 9AU,53.449136,-2.34617,NEW_CONNECTION
RH13 9TU,51.028132,-0.348379,SMART_TO_SMART_MEX
BL8 4DL,53.625558,-2.331178,TRAD_TO_SMART_MEX
NG3 5DY,52.972483,-1.149738,NEW_CONNECTION
EH40 3BY,55.985475,-2.665525,SMART_TO_SMART_MEX
HR2 9LS,52.044384,-2.848303,TRAD_TO_SMART_MEX
G74 4QE,55.775792,-4.216237,TRAD_TO_SMART_MEX
SK17 6XF,53.259022,-1.928172,SMART_TO_SMART_MEX
CM1 6AS,51.761623,0.497964,POWER_CYCLE
PE38 9PT,52.60879,0.381472,MEDIUM_PRESSURE
B30 1TJ,52.431546,-1.942566,TRAD_TO_SMART_MEX
AB41 7JA,57.453161,-2.286141,COMMS_HUB_REPLACEMENT
WD6 3PJ,51.653669,-0.281822,NEW_CONNECTION
EH4 3BB,55.952327,-3.218782,COMMS_HUB_REPLACEMENT
PH14 9RT,56.444823,-3.171906,SMART_TO_SMART_MEX
LA12 0AN,54.193928,-3.092045,SMART_TO_SMART_MEX
KA7 4EE,55.415031,-4.629602,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DG2 0BY,55.08181,-3.619353,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
SW4 9EF,51.455969,-0.141273,TRAD_TO_SMART_MEX
CO15 2SE,51.778354,1.118258,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
DH4 6BP,54.852153,-1.514182,SMART_TO_SMART_MEX
RG1 4PX,51.453482,-0.964973,TRAD_TO_SMART_MEX
LL54 7BG,53.068591,-4.22723,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
EH47 8EA,55.843972,-3.641336,POWER_CYCLE
EH21 7RD,55.944594,-3.047406,SMART_TO_SMART_MEX
SA71 5LJ,51.647966,-4.868865,TRAD_TO_SMART_MEX
EH48 3TB,55.887372,-3.752392,TRACE_AND_LABEL
HP4 3EG,51.761704,-0.571874,SMART_TO_SMART_MEX
EH13 0QD,55.899843,-3.257951,TRAD_TO_SMART_MEX
NP11 5GY,51.648157,-3.13056,THREE_PHASE
SW15 3JQ,51.451595,-0.219213,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
HU19 2EA,53.729614,0.03022,TRAD_TO_SMART_MEX
TS15 9SR,54.500083,-1.332254,TRAD_TO_SMART_MEX
S26 6LJ,53.342042,-1.25528,COMMS_HUB_REPLACEMENT
EH19 3NX,55.873717,-3.094931,POWER_CYCLE
EX35 6NX,51.209659,-3.713099,SMART_TO_SMART_MEX
HR8 2NP,51.978649,-2.49603,TRAD_TO_SMART_MEX
DD4 7DJ,56.474829,-2.949351,TRAD_TO_SMART_MEX
SS9 4TB,51.565666,0.635057,SMART_TO_SMART_MEX
EX20 3DQ,50.894963,-4.103042,POWER_CYCLE
KT10 8LQ,51.362717,-0.375578,POWER_CYCLE
B91 1AP,52.419089,-1.783877,SMART_TO_SMART_MEX
DG7 3EG,54.950662,-3.922545,SMART_TO_SMART_MEX
WF9 2UZ,53.59575,-1.292817,THREE_PHASE
EH34 5AW,55.908428,-2.895904,TRAD_TO_SMART_MEX
HA0 2QF,51.559957,-0.326219,TRAD_TO_SMART_MEX
AB15 7PX,57.123092,-2.148045,COMMS_HUB_REPLACEMENT
DG11 2DE,55.118546,-3.35545,TRAD_TO_SMART_MEX
LL30 1UP,53.317309,-3.807015,SMART_TO_SMART_MEX
PE25 3BB,53.122118,0.334939,POWER_CYCLE
AB56 4JP,57.704129,-2.859781,SMART_TO_SMART_MEX
ST10 2LU,53.047781,-1.968288,TRAD_TO_SMART_MEX
CH63 1JQ,53.31816,-3.053042,ISOLATOR_SWITCH
PR25 5TU,53.695002,-2.671737,TRAD_TO_SMART_MEX
GL6 7PJ,51.740841,-2.113424,METER_MOVE
BL1 5LJ,53.585863,-2.468903,METER_MOVE
GU2 9NQ,51.25199,-0.58674,TRAD_TO_SMART_MEX
NP23 6FN,51.77842,-3.203182,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PR5 0SP,53.720959,-2.571421,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
IP21 4ED,52.370008,1.160437,DUAL_BAND_OR_ALT_HAN_OR_AERIAL_INSTALLATION
PA23 8DA,55.954115,-4.923681,TRAD_TO_SMART_MEX
BH3 7LS,50.737972,-1.871643,ISOLATOR_SWITCH
PE37 8JE,52.635524,0.691449,POWER_CYCLE
DE5 3UT,53.041322,-1.403652,COMMS_HUB_REPLACEMENT
AL7 4SG,51.785085,-0.204632,COMMS_HUB_REPLACEMENT
SE1 8DQ,51.50386,-0.106774,POWER_CYCLE
BS20 7UD,51.472632,-2.721488,TRAD_TO_SMART_MEX
BN25 4DY,50.7687,0.129674,TRAD_TO_SMART_MEX
SK13 8RL,53.443219,-1.930979,SMART_TO_SMART_MEX
EH17 8XU,55.904814,-3.125512,SMART_TO_SMART_MEX
ML3 8JE,55.755387,-4.064777,POWER_CYCLE
NE37 3LB,54.912705,-1.503549,TRAD_TO_SMART_MEX
G66 1AU,55.945427,-4.145993,TRAD_TO_SMART_MEX
S81 7LA,53.320823,-1.121049,TRAD_TO_SMART_MEX
CO16 7BB,51.799912,1.122024,POWER_CYCLE
GU2 9YF,51.256665,-0.592587,POWER_CYCLE
GU10 1DQ,51.23041,-0.7323,SMART_TO_SMART_MEX
CB5 8HU,52.209744,0.14061,POWER_CYCLE
SK17 7TU,53.253563,-1.899793,SMART_TO_SMART_MEX
SW15 1JU,51.468738,-0.22002,POWER_CYCLE
